dataset_type,timestamp,vessel_id,vessel_type,sister_group_id,latitude,longitude,sog_kn,stw_kn,draft_m,displacement_t,rpm,shaft_power_kw,shaft_torque_nm,fuel_mass_flow_kg_h,wind_speed_ms,wind_direction_deg,wave_height_m,wave_period_s,wave_direction_deg,current_speed_ms,current_direction_deg,water_depth_m,cargo_mass_t,cargo_demand_t,engine_load_pct,fuel_type
SYNTHETIC_TEST_DATA,2026-03-01T00:50:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,95.5,72.99496529892639,15.505704638239106,14.53222823621308,8.145693123300367,15200.0,120.31602165036708,1653.2394129234692,131215.05568679704,326.1623239425456,3.822984263743355,173.62923729944407,0.8116569262218456,7.7621811361772854,8.209393570691098,0.5627027694900391,29.782799972077886,399.8519448032849,9880.0,9880.0,11.021596086156462,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T00:55:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,18.99746723498651,-195.0,16.279853719169452,15.321253754812602,7.9162658527647825,15200.0,123.15651351732538,1861.8500243606738,144363.92824537744,370.790427200686,7.1480227839590365,297.4650927099688,1.093529452344837,6.501571287784378,158.0081257098168,0.531409713489069,50.48967203949988,592.5159068580308,9880.0,9880.0,12.412333495737826,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:00:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.003351730095204,73.0245207035555,14.12521526768975,15.156329425767463,7.9548536410956485,15200.0,122.56278593276286,2257.6075374082066,175898.12261797892,447.7919921220787,5.08720809441907,199.74688898093402,1.9913697555115288,6.400845281753018,82.8770367221571,0.9256939464870328,298.7243075276687,431.44341821610305,9880.0,9880.0,15.05071691605471,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:05:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.009189065006623,73.03814115168214,14.012011343430487,14.95108496863748,7.994068083694506,15200.0,121.82390588709492,1839.7693949871289,144212.28307985407,373.3782115538007,4.435985590581879,357.25520306010134,1.1726061522853048,7.535286641778496,16.167822981238437,0.5345175835444239,269.49888700450174,626.7294484043509,9880.0,9880.0,12.265129299914193,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:10:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.015432641927212,73.05270949783018,14.987159716276794,14.506887322999516,7.99102403933587,15200.0,120.22479436279826,1672.281543033824,132827.1136877229,342.0792049197859,7.958086093054765,337.2527341921605,2.0531443550299446,7.514507726153936,268.84426008564935,0.22636816015086697,44.19285566813497,704.667151036473,9880.0,9880.0,11.148543620225492,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:15:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.02282352067433,73.06995488157345,17.741157294214297,16.686458190173557,8.032196939663843,15200.0,128.07124948462481,2365.4253052918793,176371.7296583668,465.7916494531025,7.487195333199821,51.80310091845028,1.0526364905220869,7.7719921536268535,349.85751338194825,0.5675149097597867,82.6761707995879,567.6394510885938,9880.0,9880.0,15.769502035279196,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:20:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.02871729676801,73.08370702579205,14.147493459514912,13.537424327491646,8.026905771850195,15200.0,116.73472757896992,1349.2615138965764,110374.16743788956,271.4482744390143,4.18401820565109,47.18079056063277,1.0609238165356247,6.599051871159025,257.5465666616886,0.4031661133332843,108.34152904113832,742.8544062771406,9880.0,9880.0,8.995076759310509,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:25:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.0341393721138,73.09635853493222,13.015217115856752,14.7313694197434,7.985630831922541,15200.0,121.03292991107624,1863.4109661442528,147020.02165430275,368.4033486904009,7.726224454069685,150.88115495386938,1.6212483956356107,7.211888030144453,38.12306535027118,1.003494807506784,214.5753191643742,53.55595582251068,9880.0,9880.0,12.42273977429502,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:30:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.041120540967174,73.11264792892344,16.75768456809509,16.44702434506588,7.995286872287372,15200.0,127.20928764223717,2355.516280597892,176822.9662498867,456.85013306855456,7.093335198637731,218.16569545200394,1.1354580811281958,6.215024271918644,83.75066710791613,0.39411211452678524,134.70625562658577,228.35806784303216,9880.0,9880.0,15.703441870652615,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:35:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.046425320394057,73.12502574758616,12.733658532845297,13.455092902471163,7.9877361077028946,15200.0,116.43833444889619,1366.2399407223093,112047.55257520515,277.7056637488249,4.571083427936646,213.99611895232263,0.9516072107726802,9.204296233985577,37.900108747484985,0.5683111101881019,296.8791085642829,256.38726257683106,9880.0,9880.0,9.108266271482062,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:40:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.05212866989768,73.13833356309462,13.690391103641531,14.83941244258075,8.01758782041996,15200.0,121.4218847932907,1764.0197781910244,138732.38809738043,352.37094740139474,8.08042472406564,19.21749574578314,0.8125520958150091,6.714191507230402,19.94234729913364,0.5943077045090278,245.0572296478223,686.8600363848766,9880.0,9880.0,11.76013185460683,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:45:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.058411438132033,73.15299335564144,15.081235033416048,15.37979311400797,8.02400717016958,15200.0,123.3672552104287,1890.0910758596526,146303.3300548846,381.0766686083405,8.464616381391252,17.731483173933835,1.4513567007932553,9.511801970716714,205.64375462739818,0.2775177056033164,300.0450793638815,726.016389384989,9880.0,9880.0,12.600607172397686,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:50:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.063947060134595,73.16590980698075,13.28777592340688,13.667483178702627,7.871667077953435,15200.0,117.20293944332946,1357.037349720025,110566.78434555733,274.62008787743235,6.769572035491112,48.43879502873295,1.2642375962750254,7.316460645227823,231.29397935839717,0.4496045243586229,185.1202332685492,242.512121300643,9880.0,9880.0,9.046915664800167,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T01:55:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.07010348490935,73.18027479812184,14.777958621166302,14.553702502414453,7.983277191382206,15200.0,120.39332900869204,1672.3001068624212,132642.6458334964,337.6888281315941,3.6653464877096558,131.90128193744906,0.6216391087607087,7.393594580456932,83.72517859039453,0.43429495537542123,136.60706870169443,405.4919255080597,9880.0,9880.0,11.148667379082807,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:00:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.07728174782309,73.1970240782539,17.230791602627413,16.412894266773232,7.941084818844256,15200.0,127.08641936038364,2397.765288121761,180168.51835123834,471.1143178392657,9.569970441992648,191.78001938366646,1.719543339464788,9.092721431401351,234.93144260163675,0.5133091631718409,103.73602110568622,506.92860281185904,9880.0,9880.0,15.98510192081174,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:05:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.083642348804823,73.21186548054462,15.268065728539517,15.901042786477511,7.965053478571063,15200.0,125.24375403131904,2176.151086191146,165922.14356438536,-120.0,7.332617067754498,345.1968885272689,2.4103230788234007,7.876929629366374,336.9383361722254,0.3963440315267451,213.7255216078875,488.45768047231496,9880.0,9880.0,14.507673907940974,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:10:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.08927669457802,73.22501228734875,13.52475369066042,14.194631667124103,7.896838086159763,15200.0,119.10067400164678,1506.615737130558,120797.97729829092,305.76179661701434,1.7717762285047503,188.1474391847242,-2.5,8.386374443328036,206.0749850521859,0.5144067146465156,287.728097944344,128.998710084084,9880.0,9880.0,10.04410491420372,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:15:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.095882786012474,73.2404265006958,15.857344065386126,-4.0,7.9568327367630305,15200.0,128.37609988759118,2523.281718083434,187695.10458630478,494.6441431803718,9.534409224915526,120.10959299816574,1.6841783063503293,8.015900783012086,278.7557098110636,0.5465756040274337,274.5115729454348,152.31536313206567,9880.0,9880.0,16.821878120556228,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:20:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.102499589132076,73.25586570797488,-2.0,16.199789096292353,8.06644802952185,15200.0,126.31924074665247,2270.3698831136744,171632.09060251684,452.46822555352287,5.64102942796859,337.0103952618464,0.9707319590107953,6.849989163616507,262.68685512385605,0.5404612383662387,172.57304308483452,130.04371868495144,9880.0,9880.0,15.135799220757828,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:25:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.10951264906138,73.27222951447658,16.83423630350348,17.793183720415303,7.919936103144058,15200.0,132.05546139349508,2910.7331875463456,210483.18786569292,568.9437497150333,6.355751422607936,4.428966919897022,1.397419155566978,4.5957732495201835,211.77287998891944,9.5,297.1438240306756,738.0158405918212,9880.0,9880.0,19.40488791697564,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:30:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.116105166947886,73.28761205621177,20.0,8.0,8.006912071602935,15200.0,123.19350445469937,1907.9698556307721,147895.541313526,380.98817259418075,6.320559915904161,301.2827686779378,0.7936170580538168,4.227875876040827,316.5120087507883,0.2,359.67770297072593,62.039622435396765,9880.0,9880.0,12.719799037538483,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:35:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.122179658084615,73.30178586886413,14.581284097109679,14.154392084556141,7.900346981447292,15200.0,118.9558115044021,1635.1497449405244,131263.2790167326,320.2173851926146,6.51564706943857,236.25685415789644,1.4101942930842708,7.236131315988349,71.35352179664324,0.4468322416169242,1.9547402863321661,685.5507206215354,9880.0,9880.0,10.900998299603497,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:40:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.128457767775487,73.31643479147617,15.0700526076904,14.186082671813788,8.06767929447847,15200.0,119.06989761852964,1582.9898388123584,126954.33325308705,313.3862401226816,10.223043741776982,301.6728787159379,1.8747169498638703,6.65813912034091,277.959023677577,0.4861724130547721,44.97252455003151,157.96187425522908,9880.0,9880.0,10.55326559208239,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:45:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.1335436016338,73.32830173714557,12.208098866155085,13.22335618492198,7.993445667465614,15200.0,115.60408226571913,1187.050434860344,98054.46695549654,245.0177338615737,11.80192457791496,220.15569815174504,1.0559330731331737,6.570379974310685,255.5656910212694,0.5785654936519837,221.87122917391181,109.70796442639053,9880.0,9880.0,8.0,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:50:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.13956489119628,73.34235141279136,14.45357837640708,14.359319713951734,7.926157109157713,15200.0,119.69355097022626,1579.2238166023385,125992.39037860882,315.1888799623028,7.026889147658986,206.06873398510945,0.965123794355155,6.214860067974933,282.2691414029069,0.5723843707857688,340.5688032809142,754.851751368594,9880.0,9880.0,10.528158777348922,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T02:55:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.14629765637016,73.35806119819708,16.16141328545027,15.460052535818965,8.016653518630912,15200.0,123.65618912894828,2034.4606571191537,157110.35851291538,405.41047656621794,12.692451322634383,48.27405955419552,1.4344312348983275,7.418531072855554,170.70074261374253,0.5320381186634151,109.69365735389927,350.6751631658098,9880.0,9880.0,13.563071047461026,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:00:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.151303314905398,73.36974106811263,12.015645023188796,13.092519008029237,7.979646088182483,15200.0,115.13306842890526,1164.3419043329986,96572.1345147977,236.70442772863066,6.767021033378096,170.6877630324613,0.4635082820043541,5.659139064412471,12.981540339850932,0.7211986739814596,206.08485592396164,280.3227553862728,9880.0,9880.0,8.0,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:05:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.157217855585152,73.38354166303206,14.197337030249606,14.592889819339181,7.997160840280365,15200.0,120.53440334962104,1726.1886460235926,136756.70086998006,341.2244981799271,13.99418431648958,184.58612805843296,2.0319257663671793,5.629674128629115,225.36449313878055,0.7866429013212346,319.10503922053476,278.98252572559295,9880.0,9880.0,11.50792430682395,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:10:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.16324803828527,73.39761208933234,14.474925574635325,13.978155372977078,7.983219631594068,15200.0,118.32135934271747,1622.3301804665518,130932.50566900813,317.6839215528498,6.784378166110771,120.2868145805565,1.8327926181567147,8.302344405335091,20.004450086476044,0.4382653888907175,113.00161312871612,322.9187956255766,9880.0,9880.0,10.815534536443678,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:15:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.170276731195443,73.4140123727894,16.871761905267782,16.074221978366023,7.921952082350278,15200.0,125.86719912211768,2189.337309499338,166100.7112254559,433.54830529031403,6.141261230168413,358.36721013010936,1.1402598833576048,5.1969958527509235,131.3709699881709,0.5869768542927295,111.94614357147583,48.15301018151395,9880.0,9880.0,14.595582063328921,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:20:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.176808541148066,73.42925326267886,15.67903787227149,15.948967346028097,7.990432800665247,15200.0,125.41628244570114,2498.755252078335,190257.2340001935,488.64256391201604,9.74453852102637,356.087880966098,1.6723226131180262,7.801991221729597,59.72647243555211,0.3059700960697175,302.0651031174168,100.83745557110062,9880.0,9880.0,16.6583683471889,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:25:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.183586395939948,73.44506825719324,16.269646965460687,15.157782980166543,7.973061434119113,15200.0,122.56801872859955,2136.660059206075,166467.57302130735,411.1658225362585,5.147194760187604,326.5573039762374,1.6291144116613476,8.877661626003885,54.242270572766465,0.5904667901286278,83.82682257973426,103.92765426323034,9880.0,9880.0,14.244400394707165,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:30:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.18917523603129,73.45810888407304,13.415521285796338,12.976238218519079,8.033133298519274,15200.0,114.71445758666869,1170.234735494397,97415.0843668799,239.7537577370396,6.866556077629963,274.64508685423044,1.0868852668180238,7.2971990813307315,233.69365804833876,0.5406776481239887,131.97901857574047,624.1569679891281,9880.0,9880.0,8.0,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:35:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.196499213516013,73.47519816487073,17.5805666716506,17.44208796327728,8.002557102927607,15200.0,130.79151666779822,2760.197711459276,201526.42352430458,543.6526977580158,4.919343323555408,122.61268641294873,1.456452914473745,6.631500137998508,211.364618593313,0.3222405373538163,143.47890241255462,185.61828734365187,9880.0,9880.0,18.401318076395174,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:40:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.202228610644728,73.48856675817107,13.752916146974151,14.80842203109358,7.9272588757371105,15200.0,121.3103193119369,1825.1075218064314,143668.67653992402,370.289450071902,3.879681851462381,2.633204265485629,1.173541927667644,7.658113504995759,110.71262607148302,0.5524071624148762,253.09204765160132,618.6887480198458,9880.0,9880.0,12.167383478709542,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:45:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.208601674776293,73.50343724114472,15.297982428453068,15.436145205406888,8.011772418415497,15200.0,123.57012273946481,1970.7793709245516,152298.60018226123,385.66319803479627,4.819667446432852,41.07746562610939,0.29503901710006253,5.612382807681601,281.52186146574377,0.8994593061495988,158.43193182985272,259.05346657080804,9880.0,9880.0,13.13852913949701,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:50:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.21589987746235,73.52046638074552,17.518696524263536,17.18555862097573,7.9711230556322175,15200.0,129.86801103551264,2704.241859543373,198845.02234102355,525.7174982163014,6.198528967861472,354.7944610181734,0.6741204259103664,5.462716951785001,279.8435259105043,0.5483319439641676,352.0501124665825,649.5654381091504,9880.0,9880.0,18.028279063622485,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T03:55:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.221993077264695,73.534683846951,14.626192610812593,15.649357932965438,7.959670054784631,15200.0,124.33768855867558,2101.545216666543,161401.41251175175,420.08555894438143,8.845086099820627,39.34162480124088,1.8814632411684684,7.5377192367234445,134.17284287042432,0.5470552223176527,256.7729506722113,77.21241946569222,9880.0,9880.0,14.010301444443622,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:00:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.228015999415202,73.54873733196885,14.457497261017338,14.263227838328524,8.068132131990167,15200.0,119.3476202179827,1731.8303906117983,138568.00835703895,334.13976347081075,8.172283619196502,243.823463771183,2.225589424510532,6.471217094116309,1.620044978277284,0.5942272586799859,144.48800071921966,304.50388179123087,9880.0,9880.0,11.545535937411987,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:05:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.235733259542005,73.56674427226473,18.52460721851063,18.059193543128405,7.925279719009034,15200.0,133.01309675526227,3124.4524484007225,224311.1680349072,615.9277443796341,6.784442625398327,319.1607223818729,1.297365367275334,4.675794351255778,142.89842438922028,0.2773223916156303,30.532172844874715,265.2351633284853,9880.0,9880.0,20.82968298933815,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T08:10:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.241803040967604,73.58090709559113,14.5699788479242,14.595209805517793,7.991291363309752,15200.0,120.54275529986406,1756.0884197586659,139115.86066658064,345.3331435897614,4.323044780463538,214.27662254881383,1.4289983927962393,7.738308120362273,359.1288134146502,0.5328781405954605,329.5075537027997,193.504068643474,9880.0,9880.0,11.707256131724439,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:15:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.247949071505293,73.5952478335124,14.75300816519133,15.383280316549474,7.995920611515744,15200.0,123.3798091395781,1885.7495470347703,145952.41989928365,367.5345191254193,6.690520739283498,345.3153382240473,1.065476376067609,7.212875337564329,123.58528645640679,0.49648743470451084,194.70838930018243,730.8892589614409,9880.0,9880.0,12.571663646898468,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:20:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.25450993774552,73.61055652140627,15.748784946523829,14.372737564596383,8.021009429936246,15200.0,119.74185523254698,1556.6865360257732,124144.23840616742,311.65897980397943,5.71531293990879,86.89394218559865,0.21762782908971645,7.941812843929762,235.23811524341826,0.6671615792628675,55.95896307003209,373.1735565239866,9880.0,9880.0,10.377910240171822,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:25:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.26085546694713,73.62536275621002,15.231887240022997,15.750102241497784,7.977057975342535,15200.0,124.70036806939203,2110.123655873206,161588.91055420745,419.7051489792051,6.247887576410138,283.5323410425621,2.1258625042825976,6.374412497635259,293.2698395224378,0.40417936581760394,202.381464145526,369.05909457950304,9880.0,9880.0,14.067491039154708,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:30:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.267467485748902,73.64079080008082,15.871572191644598,16.14246438376787,7.987746967440465,15200.0,126.11287178156434,2134.709502383161,161640.71021615708,422.4848418249547,1.6991099690346374,23.590956210617673,0.3741113546904766,6.007953943699727,14.788473589744896,0.31696877683081476,185.79160845256047,86.00162262816747,9880.0,9880.0,14.23139668255441,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:35:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.273014065497428,73.65373281949404,13.31407903313931,13.828849420662115,7.989465499281843,15200.0,117.78385791438362,1377.4140176982473,111673.49422028348,269.8921122719739,9.118711726773686,0.5978547629281916,1.0447125580392758,7.670258751129068,141.88527978411508,0.6403327296179134,310.5952429467161,367.80853531130174,9880.0,9880.0,9.182760117988316,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:40:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.279336297040736,73.6684846930951,15.17596325119201,14.578857141338426,8.038365862023062,15200.0,120.48388570881833,1631.0074737251869,129270.18420896877,321.23297487415635,1.7981553865701922,172.75082419838344,0.9888598591763352,6.884585275692001,116.09655874838273,0.3154227116209465,82.1710351668314,580.7841116135511,9880.0,9880.0,10.873383158167913,vlsfo
SYNTHETIC_TEST_DATA,2026-03-01T04:45:00+00:00,VESSEL_FE_01,container_feeder,CLASS_FEEDER_1000,19.286061637782574,73.68417715482606,16.14359158641213,15.069929197122535,8.050087269882575,15200.0,122.25174510964112,1924.7210031238233,150343.30746537042,377.92464685979877,7.8952977122627725,67.79591093208666,1.7743694094320632,6.774794810885857,330.7763496710458,0.6614016563888941,39.82660832239318,685.5708531482321,9880.0,9880.0,12.83147335415882,vlsfo
